 day,swc1,swc2,swc3,st1,st2
   2727,         0.0953,         0.0939,         0.0942,        14.3983,        13.4204
   2728,         0.0953,         0.0937,         0.0942,        14.4562,        13.5025
   2729,         0.0953,         0.0935,         0.0940,        14.4100,        13.5233
   2730,         0.0953,         0.0936,         0.0941,        14.3267,        13.5462
   2731,         0.0953,         0.0934,         0.0940,        15.0217,        13.6838
   2732,         0.0953,         0.0933,         0.0939,        14.6954,        13.8133
   2733,         0.0952,         0.0931,         0.0938,        14.7750,        13.7817
   2734,         0.0953,         0.0933,         0.0939,        15.3492,        13.9225
   2735,         0.0952,         0.0930,         0.0937,        15.7383,        14.2721
   2736,         0.0952,         0.0929,         0.0937,        15.5692,        14.4279
   2737,         0.0952,         0.0932,         0.0938,        15.4017,        14.4404
   2738,         0.0953,         0.0932,         0.0938,        15.6896,        14.4279
   2739,         0.0953,         0.0933,         0.0939,        16.5204,        14.7583
   2740,         0.0953,         0.0934,         0.0939,        17.1129,        15.3029
   2741,         0.0953,         0.0935,         0.0940,        17.1713,        15.6617
   2742,         0.0953,         0.0933,         0.0939,        17.3550,        15.8329
   2743,         0.0953,         0.0936,         0.0940,        16.7421,        15.8904
   2744,         0.0953,         0.0933,         0.0939,        16.3146,        15.5337
   2745,         0.0952,         0.0931,         0.0938,        16.6488,        15.4808
   2746,         0.0952,         0.0931,         0.0937,        16.2875,        15.4796
   2747,         0.0952,         0.0931,         0.0938,        16.2267,        15.3704
   2748,         0.0952,         0.0931,         0.0937,        16.5354,        15.3996
   2749,         0.0953,         0.0932,         0.0938,        16.6196,        15.5192
   2750,         0.0953,         0.0935,         0.0940,        16.9662,        15.7038
   2751,         0.0953,         0.0935,         0.0940,        17.1767,        15.8904
   2752,         0.0953,         0.0937,         0.0941,        17.0125,        16.0029
   2753,         0.0953,         0.0935,         0.0940,        17.6800,        16.1217
   2754,         0.0953,         0.0935,         0.0940,        18.0021,        16.4879
   2755,         0.0953,         0.0935,         0.0940,        17.6692,        16.5779
   2756,         0.0952,         0.0933,         0.0939,        17.3400,        16.4687
   2757,         0.0953,         0.0933,         0.0939,        17.8421,        16.4675
   2758,         0.0953,         0.0932,         0.0938,        17.9025,        16.6796
   2759,         0.0946,         0.0932,         0.0938,        17.7954,        16.6829
   2760,         0.0931,         0.0934,         0.0939,        17.7783,        16.7313
   2761,         0.0911,         0.0932,         0.0938,        17.3788,        16.6496
   2762,         0.0953,         0.0934,         0.0939,        17.7075,        16.6667
   2763,         0.0953,         0.0934,         0.0939,        17.4096,        16.6721
   2764,         0.0953,         0.0934,         0.0939,        17.4262,        16.5533
   2765,         0.0953,         0.0933,         0.0939,        17.0933,        16.4404
   2766,         0.0953,         0.0933,         0.0939,        17.4163,        16.4071
   2767,         0.0953,         0.0934,         0.0939,        17.8046,        16.5933
   2768,         0.0953,         0.0934,         0.0939,        17.2854,        16.5921
   2769,         0.0953,         0.0935,         0.0940,        17.5700,        16.5667
   2770,         0.0953,         0.0934,         0.0939,        17.4708,        16.6304
   2771,         0.0953,         0.0935,         0.0940,        17.1000,        16.5375
   2772,         0.0953,         0.0936,         0.0940,        17.4296,        16.5646
   2773,         0.0953,         0.0934,         0.0939,        16.7000,        16.4267
   2774,         0.0953,         0.0932,         0.0938,        16.6392,        16.1483
   2775,         0.0953,         0.0932,         0.0938,        16.4062,        16.0500
   2776,         0.0953,         0.0934,         0.0939,        16.5867,        15.9554
   2777,         0.0953,         0.0934,         0.0939,        16.4233,        15.9700
   2778,         0.0953,         0.0933,         0.0939,        15.6221,        15.7254
   2779,         0.0953,         0.0933,         0.0939,        15.4737,        15.4083
   2780,         0.0953,         0.0935,         0.0940,        15.6400,        15.2962
   2781,         0.0953,         0.0934,         0.0939,        15.9700,        15.3604
   2782,         0.0953,         0.0934,         0.0939,        15.2300,        15.2487
   2783,         0.0953,         0.0934,         0.0939,        15.2525,        15.0342
   2784,         0.0953,         0.0935,         0.0940,        15.4975,        15.1258
   2785,         0.0953,         0.0934,         0.0940,        14.3354,        14.8571
   2786,         0.0953,         0.0935,         0.0940,        14.1563,        14.4625
   2787,         0.0953,         0.0934,         0.0939,        13.7575,        14.2000
   2788,         0.0953,         0.0933,         0.0939,        13.5242,        13.8958
   2789,         0.0953,         0.0933,         0.0939,        13.6663,        13.7583
   2790,         0.0953,         0.0933,         0.0939,        14.2554,        13.8317
   2791,         0.0953,         0.0934,         0.0939,        14.8712,        14.0821
   2792,         0.0952,         0.0934,         0.0939,        15.3438,        14.4075
   2793,         0.0943,         0.0937,         0.0941,        15.7175,        14.7304
   2794,         0.0928,         0.0934,         0.0939,        15.3413,        14.8825
   2795,         0.0913,         0.0934,         0.0939,        14.8750,        14.7496
   2796,         0.0898,         0.0934,         0.0939,        14.7400,        14.5833
   2797,         0.0883,         0.0933,         0.0939,        15.1013,        14.5525
   2798,         0.0869,         0.0934,         0.0939,        15.4733,        14.7329
   2799,         0.0850,         0.0932,         0.0938,        14.3446,        14.6337
   2800,         0.0830,         0.0931,         0.0938,        14.0171,        14.2950
   2801,         0.0813,         0.0932,         0.0938,        14.8400,        14.2375
   2802,         0.0796,         0.0933,         0.0938,        14.9137,        14.3829
   2803,         0.0780,         0.0933,         0.0939,        14.9554,        14.4521
   2804,         0.0787,         0.0933,         0.0939,        14.5683,        14.4625
   2805,         0.0780,         0.0935,         0.0940,        13.6429,        14.1604
   2806,         0.0770,         0.0936,         0.0940,        13.6317,        13.9283
   2807,         0.0763,         0.0932,         0.0941,        12.6396,        13.5913
   2808,         0.0759,         0.0924,         0.0941,        12.4946,        13.2721
   2809,         0.0751,         0.0914,         0.0939,        12.2937,        12.9496
   2810,         0.0746,         0.0905,         0.0939,        13.2250,        12.9612
   2811,         0.0737,         0.0893,         0.0938,        13.1650,        13.1387
   2812,         0.0729,         0.0881,         0.0938,        11.9004,        12.9012
   2813,         0.0723,         0.0871,         0.0938,        10.9296,        12.4825
   2814,         0.0717,         0.0860,         0.0939,        10.6054,        11.9908
   2815,         0.0709,         0.0849,         0.0938,        11.2200,        11.8263
   2816,         0.0729,         0.0839,         0.0939,        10.6838,        11.7825
   2817,         0.0725,         0.0829,         0.0939,         8.9775,        11.2738
   2818,         0.0738,         0.0821,         0.0940,        10.1892,        10.9446
   2819,         0.0767,         0.0814,         0.0940,        10.6613,        11.0571
   2820,         0.0774,         0.0844,         0.0940,         9.3996,        10.9038
   2821,         0.0765,         0.0848,         0.0941,         9.3471,        10.6383
   2822,         0.0760,         0.0840,         0.0941,         7.8158,        10.2063
   2823,         0.0752,         0.0829,         0.0939,         8.3225,         9.8183
   2824,         0.0748,         0.0821,         0.0940,         7.6600,         9.5813
   2825,         0.0744,         0.0814,         0.0940,         7.3425,         9.3238
   2826,         0.0739,         0.0807,         0.0941,         7.1800,         9.0438
   2827,         0.0736,         0.0800,         0.0941,         8.0262,         8.9563
   2828,         0.0731,         0.0792,         0.0941,         8.1438,         9.1038
   2829,         0.0726,         0.0784,         0.0940,         8.2717,         9.1483
   2830,         0.0720,         0.0775,         0.0940,         8.7487,         9.2883
   2831,         0.0714,         0.0767,         0.0939,         7.5946,         9.1496
   2832,         0.0708,         0.0762,         0.0934,         8.0587,         8.9867
   2833,         0.0732,         0.0760,         0.0931,         8.3004,         9.1021
   2834,         0.0767,         0.0814,         0.0933,         6.8883,         8.8200
   2835,         0.0765,         0.0806,         0.0938,         6.4913,         8.3908
   2836,         0.0761,         0.0798,         0.0940,         5.5850,         7.9650
   2837,         0.0771,         0.0844,         0.0941,         6.2467,         7.6858
   2838,         0.0767,         0.0859,         0.0943,         6.2875,         7.6383
   2839,         0.0770,         0.0875,         0.0943,         6.1833,         7.5758
   2840,         0.0766,         0.0885,         0.0943,         5.9288,         7.4746
   2841,         0.0760,         0.0879,         0.0942,         4.6937,         7.1775
   2842,         0.0757,         0.0873,         0.0943,         5.7704,         6.9604
   2843,         0.0754,         0.0868,         0.0943,         5.8171,         6.9942
   2844,         0.0750,         0.0863,         0.0942,         5.5004,         6.9608
   2845,         0.0747,         0.0857,         0.0942,         6.9762,         7.1633
   2846,         0.0759,         0.0854,         0.0944,         6.9421,         7.3288
   2847,         0.0771,         0.0900,         0.0944,         7.5121,         7.5625
   2848,         0.0773,         0.0929,         0.0945,         7.7171,         7.7917
   2849,         0.0765,         0.0931,         0.0945,         6.5750,         7.7033
   2850,         0.0765,         0.0929,         0.0945,         7.3412,         7.6642
   2851,         0.0762,         0.0925,         0.0944,         7.8983,         7.8625
   2852,         0.0841,         0.0933,         0.0945,         7.9471,         8.0029
   2853,         0.0837,         0.0939,         0.0946,         8.1942,         8.1379
   2854,         0.0874,         0.0941,         0.0946,         6.6896,         8.0129
   2855,         0.0874,         0.0941,         0.0945,         5.8100,         7.5492
   2856,         0.0876,         0.0941,         0.0945,         5.0621,         7.0942
   2857,         0.0871,         0.0941,         0.0945,         5.0354,         6.7258
   2858,         0.0913,         0.0942,         0.0945,         5.1300,         6.5567
   2859,         0.0906,         0.0941,         0.0945,         4.3692,         6.3013
   2860,         0.0899,         0.0940,         0.0944,         3.4192,         5.9129
   2861,         0.0893,         0.0940,         0.0944,         3.8608,         5.6021
   2862,         0.0887,         0.0940,         0.0944,         3.6063,         5.4071
   2863,         0.0882,         0.0941,         0.0944,         3.6937,         5.2725
   2864,         0.0876,         0.0941,         0.0945,         2.8371,         5.0525
   2865,         0.0871,         0.0942,         0.0945,         2.8842,         4.8292
   2866,         0.0940,         0.0943,         0.0945,         3.2058,         4.6688
   2867,         0.0938,         0.0944,         0.0946,         3.4308,         4.5846
   2868,         0.0936,         0.0943,         0.0946,         3.8338,         4.6588
   2869,         0.0931,         0.0943,         0.0946,         3.8421,         4.7658
   2870,         0.0953,         0.0943,         0.0946,         3.7771,         4.7079
   2871,         0.0953,         0.0943,         0.0946,         3.8829,         4.6267
   2872,         0.0953,         0.0943,         0.0946,         2.9817,         4.4787
   2873,         0.0953,         0.0943,         0.0946,         2.6704,         4.2404
   2874,         0.0953,         0.0943,         0.0946,         2.6754,         4.0671
   2875,         0.0953,         0.0942,         0.0945,         2.2383,         3.9062
   2876,         0.0953,         0.0941,         0.0945,         1.7629,         3.6508
   2877,         0.0953,         0.0942,         0.0945,         1.9988,         3.4775
   2878,         0.0953,         0.0941,         0.0945,         2.1583,         3.3604
   2879,         0.0953,         0.0942,         0.0945,         2.1354,         3.2513
   2880,         0.0953,         0.0943,         0.0946,         1.9121,         3.1525
   2881,         0.0953,         0.0943,         0.0946,         1.8646,         3.1104
   2882,         0.0953,         0.0944,         0.0946,         1.8938,         3.0379
   2883,         0.0953,         0.0943,         0.0946,         1.7425,         2.9200
   2884,         0.0953,         0.0943,         0.0946,         1.4008,         2.8104
   2885,         0.0953,         0.0943,         0.0946,         1.6387,         2.7858
   2886,         0.0953,         0.0942,         0.0945,         1.2463,         2.6550
   2887,         0.0953,         0.0942,         0.0945,         1.4583,         2.6283
   2888,         0.0953,         0.0942,         0.0945,         1.3425,         2.5304
   2889,         0.0949,         0.0942,         0.0945,         1.3671,         2.4771
   2890,         0.0945,         0.0942,         0.0945,         1.3650,         2.4350
   2891,         0.0953,         0.0943,         0.0946,         1.4996,         2.4246
   2892,         0.0953,         0.0944,         0.0946,         1.5313,         2.3971
   2893,         0.0953,         0.0945,         0.0947,         1.5292,         2.3725
   2894,         0.0953,         0.0944,         0.0946,         0.7767,         2.1996
   2895,         0.0953,         0.0943,         0.0946,         0.6117,         2.0979
   2896,         0.0953,         0.0943,         0.0946,         0.9550,         2.0717
   2897,         0.0953,         0.0943,         0.0946,         0.5563,         1.9263
   2898,         0.0953,         0.0943,         0.0945,         0.5904,         1.8533
   2899,         0.0953,         0.0943,         0.0946,         0.7412,         1.7796
   2900,         0.0953,         0.0943,         0.0945,         0.4267,         1.6088
   2901,         0.0950,         0.0943,         0.0945,         0.4896,         1.5700
   2902,         0.0946,         0.0942,         0.0945,         0.4988,         1.5421
   2903,         0.0941,         0.0943,         0.0945,         0.5167,         1.5033
   2904,         0.0936,         0.0943,         0.0945,         0.3600,         1.4433
   2905,         0.0947,         0.0943,         0.0946,         0.6833,         1.5204
   2906,         0.0949,         0.0944,         0.0946,         0.6742,         1.4400
   2907,         0.0947,         0.0945,         0.0947,         0.6150,         1.3921
   2908,         0.0946,         0.0946,         0.0947,         0.5983,         1.3792
   2909,         0.0952,         0.0946,         0.0947,         0.6375,         1.3904
   2910,         0.0951,         0.0946,         0.0947,         0.5567,         1.3200
   2911,         0.0950,         0.0946,         0.0947,         0.3517,         1.2200
   2912,         0.0948,         0.0946,         0.0948,         0.3508,         1.2279
   2913,         0.0947,         0.0947,         0.0948,         0.4046,         1.2333
   2914,         0.0945,         0.0947,         0.0948,         0.3017,         1.1583
   2915,         0.0944,         0.0947,         0.0948,         0.1179,         1.0733
   2916,         0.0943,         0.0947,         0.0948,         0.1383,         1.0662
   2917,         0.0942,         0.0947,         0.0948,         0.1612,         1.0537
   2918,         0.0941,         0.0947,         0.0948,         0.2246,         1.0604
   2919,         0.0940,         0.0947,         0.0948,         0.2971,         1.0512
   2920,         0.0939,         0.0947,         0.0948,         0.2971,         1.0517
   2921,         0.0938,         0.0947,         0.0948,         0.3008,         1.0579
   2922,         0.0937,         0.0947,         0.0948,         0.2992,         1.0571
   2923,         0.0936,         0.0947,         0.0948,         0.3042,         1.0183
   2924,         0.0934,         0.0947,         0.0948,         0.2342,         0.9462
   2925,         0.0933,         0.0947,         0.0948,         0.1542,         0.8958
   2926,         0.0932,         0.0947,         0.0948,         0.2108,         0.8979
   2927,         0.0940,         0.0947,         0.0948,         0.2433,         0.9292
   2928,         0.0939,         0.0947,         0.0948,         0.1996,         0.8692
   2929,         0.0938,         0.0947,         0.0948,         0.3042,         0.8883
   2930,         0.0953,         0.0945,         0.0947,         0.3308,         0.9242
   2931,         0.0953,         0.0946,         0.0947,         0.3854,         0.9017
   2932,         0.0953,         0.0946,         0.0947,         0.2808,         0.7658
   2933,         0.0953,         0.0946,         0.0947,         0.1792,         0.6883
   2934,         0.0953,         0.0946,         0.0948,         0.1371,         0.6721
   2935,         0.0953,         0.0947,         0.0948,         0.1325,         0.6663
   2936,         0.0953,         0.0946,         0.0948,         0.1350,         0.6671
   2937,         0.0953,         0.0947,         0.0948,         0.0242,         0.6238
   2938,         0.0953,         0.0947,         0.0948,         0.0958,         0.6925
   2939,         0.0953,         0.0947,         0.0948,         0.1792,         0.6929
   2940,         0.0953,         0.0947,         0.0948,        -0.0379,         0.5404
   2941,         0.0953,         0.0947,         0.0948,        -0.1688,         0.4763
   2942,         0.0953,         0.0947,         0.0948,        -0.2587,         0.4496
   2943,         0.0953,         0.0947,         0.0948,        -0.1612,         0.4925
   2944,         0.0953,         0.0947,         0.0948,        -0.2783,         0.4246
   2945,         0.0953,         0.0947,         0.0948,        -0.0583,         0.5204
   2946,         0.0953,         0.0947,         0.0948,        -0.1254,         0.4467
   2947,         0.0953,         0.0946,         0.0948,         0.0275,         0.5512
   2948,         0.0953,         0.0947,         0.0948,         0.1613,         0.6112
   2949,         0.0953,         0.0947,         0.0948,         0.1746,         0.5846
   2950,         0.0953,         0.0947,         0.0948,         0.0750,         0.4796
   2951,         0.0953,         0.0947,         0.0948,        -0.0204,         0.4046
   2952,         0.0953,         0.0947,         0.0948,        -0.1900,         0.3200
   2953,         0.0953,         0.0947,         0.0948,        -0.1792,         0.3554
   2954,         0.0953,         0.0947,         0.0948,        -0.1071,         0.3892
   2955,         0.0953,         0.0947,         0.0948,        -0.2654,         0.2929
   2956,         0.0953,         0.0947,         0.0948,        -0.0513,         0.4483
   2957,         0.0953,         0.0947,         0.0948,        -0.0371,         0.4112
   2958,         0.0952,         0.0947,         0.0948,         0.0162,         0.4217
   2959,         0.0951,         0.0947,         0.0948,         0.0304,         0.4292
   2960,         0.0949,         0.0947,         0.0948,         0.0583,         0.4467
   2961,         0.0948,         0.0947,         0.0948,         0.0925,         0.4608
   2962,         0.0947,         0.0947,         0.0948,         0.0808,         0.4325
   2963,         0.0946,         0.0947,         0.0948,         0.0596,         0.4104
   2964,         0.0944,         0.0947,         0.0948,         0.0662,         0.4087
   2965,         0.0942,         0.0946,         0.0947,         0.0642,         0.4050
   2966,         0.0940,         0.0946,         0.0947,        -0.0142,         0.3329
   2967,         0.0938,         0.0946,         0.0947,        -0.0163,         0.3362
   2968,         0.0936,         0.0946,         0.0947,        -0.0150,         0.3604
   2969,         0.0934,         0.0946,         0.0947,         0.0329,         0.3883
   2970,         0.0931,         0.0945,         0.0947,        -0.0600,         0.2946
   2971,         0.0929,         0.0945,         0.0947,        -0.0896,         0.2833
   2972,         0.0926,         0.0945,         0.0947,        -0.1033,         0.2942
   2973,         0.0924,         0.0945,         0.0947,        -0.0004,         0.3808
   2974,         0.0922,         0.0945,         0.0947,         0.0342,         0.3904
   2975,         0.0919,         0.0945,         0.0947,         0.0138,         0.3596
   2976,         0.0917,         0.0945,         0.0947,        -0.0217,         0.3204
   2977,         0.0914,         0.0945,         0.0947,         0.0050,         0.3542
   2978,         0.0918,         0.0943,         0.0946,         0.0625,         0.4092
   2979,         0.0912,         0.0942,         0.0945,         0.0742,         0.4029
   2980,         0.0907,         0.0942,         0.0945,         0.0262,         0.3383
   2981,         0.0903,         0.0943,         0.0945,        -0.0650,         0.2850
   2982,         0.0897,         0.0942,         0.0945,         0.0388,         0.3842
   2983,         0.0891,         0.0941,         0.0945,         0.0321,         0.3638
   2984,         0.0888,         0.0943,         0.0945,         0.0354,         0.3504
   2985,         0.0884,         0.0943,         0.0945,        -0.0142,         0.2921
   2986,         0.0880,         0.0943,         0.0945,        -0.0371,         0.3021
   2987,         0.0886,         0.0944,         0.0946,         0.0262,         0.3408
   2988,         0.0908,         0.0944,         0.0946,         0.0821,         0.3829
   2989,         0.0906,         0.0945,         0.0946,         0.0625,         0.3487
   2990,         0.0919,         0.0945,         0.0946,         0.0504,         0.3329
   2991,         0.0915,         0.0944,         0.0946,         0.0225,         0.2987
   2992,         0.0912,         0.0944,         0.0946,         0.0288,         0.3108
   2993,         0.0953,         0.0944,         0.0946,         0.0783,         0.3600
   2994,         0.0953,         0.0943,         0.0946,         0.0613,         0.3321
   2995,         0.0953,         0.0944,         0.0946,        -0.0117,         0.2604
   2996,         0.0949,         0.0943,         0.0945,        -0.0754,         0.2213
   2997,         0.0947,         0.0944,         0.0946,         0.0171,         0.3046
   2998,         0.0942,         0.0943,         0.0946,         0.0038,         0.2904
   2999,         0.0938,         0.0943,         0.0945,        -0.0171,         0.2662
   3000,         0.0934,         0.0943,         0.0945,        -0.0200,         0.2650
   3001,         0.0929,         0.0943,         0.0945,         0.0092,         0.2975
   3002,         0.0924,         0.0942,         0.0945,         0.0467,         0.3217
   3003,         0.0919,         0.0942,         0.0945,         0.0833,         0.3417
   3004,         0.0913,         0.0941,         0.0944,         0.1017,         0.3587
   3005,         0.0908,         0.0941,         0.0944,         0.0771,         0.3075
   3006,         0.0901,         0.0941,         0.0944,         0.0917,         0.3400
   3007,         0.0895,         0.0941,         0.0944,         0.0600,         0.3050
   3008,         0.0888,         0.0940,         0.0944,         0.0967,         0.3375
   3009,         0.0927,         0.0940,         0.0943,         0.1500,         0.3754
   3010,         0.0953,         0.0940,         0.0943,         0.0675,         0.2775
   3011,         0.0953,         0.0940,         0.0943,         0.0237,         0.2354
   3012,         0.0953,         0.0940,         0.0943,         0.0183,         0.2275
   3013,         0.0953,         0.0939,         0.0943,         0.0238,         0.2367
   3014,         0.0953,         0.0939,         0.0943,         0.0992,         0.3042
   3015,         0.0953,         0.0939,         0.0943,         0.0262,         0.2321
   3016,         0.0953,         0.0941,         0.0944,         0.0675,         0.2675
   3017,         0.0953,         0.0942,         0.0944,         0.0763,         0.2767
   3018,         0.0953,         0.0942,         0.0945,         0.0875,         0.2867
   3019,         0.0953,         0.0941,         0.0944,         0.0525,         0.2504
   3020,         0.0953,         0.0939,         0.0943,         0.0629,         0.2650
   3021,         0.0953,         0.0939,         0.0943,         0.0383,         0.2350
   3022,         0.0953,         0.0940,         0.0944,         0.0533,         0.2487
   3023,         0.0953,         0.0941,         0.0944,         0.0371,         0.2325
   3024,         0.0953,         0.0940,         0.0943,         0.0192,         0.2212
   3025,         0.0953,         0.0941,         0.0944,         0.0725,         0.2692
   3026,         0.0953,         0.0941,         0.0944,         0.0875,         0.2812
   3027,         0.0953,         0.0942,         0.0945,         0.0679,         0.2629
   3028,         0.0953,         0.0943,         0.0945,         0.0567,         0.2508
   3029,         0.0953,         0.0942,         0.0945,         0.0696,         0.2617
   3030,         0.0953,         0.0941,         0.0944,         0.0192,         0.2175
   3031,         0.0953,         0.0942,         0.0945,         0.0275,         0.2258
   3032,         0.0953,         0.0942,         0.0945,         0.0600,         0.2525
   3033,         0.0953,         0.0941,         0.0944,         0.0767,         0.2692
   3034,         0.0953,         0.0941,         0.0944,         0.0400,         0.2346
   3035,         0.0953,         0.0941,         0.0944,         0.0812,         0.2742
   3036,         0.0953,         0.0939,         0.0943,         0.1196,         0.3100
   3037,         0.0953,         0.0938,         0.0943,         0.1104,         0.3042
   3038,         0.0953,         0.0939,         0.0943,         0.1158,         0.3004
   3039,         0.0953,         0.0938,         0.0942,         0.1092,         0.2988
   3040,         0.0953,         0.0937,         0.0942,         0.1529,         0.3313
   3041,         0.0953,         0.0937,         0.0942,         0.0863,         0.2646
   3042,         0.0953,         0.0938,         0.0942,         0.0675,         0.2429
   3043,         0.0953,         0.0937,         0.0942,         0.1083,         0.2537
   3044,         0.0953,         0.0940,         0.0943,         0.1379,         0.2650
   3045,         0.0953,         0.0941,         0.0944,         0.2988,         0.2983
   3046,         0.0953,         0.0940,         0.0943,         0.6179,         0.3342
   3047,         0.0953,         0.0939,         0.0943,         0.7950,         0.3933
   3048,         0.0953,         0.0939,         0.0943,         1.3463,         0.5146
   3049,         0.0953,         0.0938,         0.0942,         1.6696,         0.7125
   3050,         0.0953,         0.0937,         0.0942,         1.7279,         0.8725
   3051,         0.0953,         0.0937,         0.0942,         1.5546,         1.0437
   3052,         0.0953,         0.0936,         0.0941,         1.6567,         1.0204
   3053,         0.0953,         0.0935,         0.0940,         1.6992,         1.1750
   3054,         0.0952,         0.0934,         0.0940,         3.1450,         1.5079
   3055,         0.0953,         0.0934,         0.0940,         3.9212,         2.1058
   3056,         0.0953,         0.0934,         0.0939,         4.2283,         2.5442
   3057,         0.0952,         0.0933,         0.0939,         5.1504,         3.1083
   3058,         0.0953,         0.0937,         0.0941,         5.0700,         3.4654
   3059,         0.0953,         0.0939,         0.0942,         5.4779,         3.6512
   3060,         0.0953,         0.0941,         0.0943,         5.6208,         4.0796
   3061,         0.0953,         0.0942,         0.0944,         5.0346,         4.2121
   3062,         0.0953,         0.0937,         0.0942,         5.5258,         4.1775
   3063,         0.0953,         0.0934,         0.0940,         5.7892,         4.4150
   3064,         0.0953,         0.0934,         0.0940,         5.5592,         4.4738
   3065,         0.0953,         0.0935,         0.0940,         6.2362,         4.7404
   3066,         0.0952,         0.0932,         0.0938,         6.4883,         4.8871
   3067,         0.0952,         0.0933,         0.0939,         6.7592,         5.2429
   3068,         0.0953,         0.0936,         0.0940,         7.1979,         5.4717
   3069,         0.0953,         0.0937,         0.0941,         8.0713,         5.8571
   3070,         0.0953,         0.0939,         0.0942,         8.8937,         6.5292
   3071,         0.0953,         0.0939,         0.0942,         9.6062,         7.1187
   3072,         0.0953,         0.0939,         0.0943,         9.0187,         7.5537
   3073,         0.0953,         0.0936,         0.0941,         8.4575,         7.4062
   3074,         0.0953,         0.0935,         0.0941,         8.0913,         7.3667
   3075,         0.0953,         0.0937,         0.0941,         8.6433,         7.4471
   3076,         0.0953,         0.0939,         0.0942,         8.3875,         7.5154
   3077,         0.0953,         0.0940,         0.0943,         8.1571,         7.3979
   3078,         0.0953,         0.0940,         0.0943,         8.7025,         7.4950
   3079,         0.0953,         0.0937,         0.0942,         9.0604,         7.7583
   3080,         0.0953,         0.0939,         0.0943,         9.1512,         8.1079
   3081,         0.0953,         0.0940,         0.0943,        10.0138,         8.3221
   3082,         0.0953,         0.0937,         0.0942,        11.0442,         8.8562
   3083,         0.0953,         0.0934,         0.0940,        11.0404,         9.4017
   3084,         0.0953,         0.0933,         0.0939,        11.3196,         9.6742
   3085,         0.0953,         0.0935,         0.0940,        11.4550,         9.9512
   3086,         0.0953,         0.0935,         0.0940,        12.1608,        10.2904
   3087,         0.0953,         0.0936,         0.0941,        11.9725,        10.4721
   3088,         0.0953,         0.0937,         0.0941,        12.0200,        10.7108
   3089,         0.0953,         0.0934,         0.0940,        11.3296,        10.5008
   3090,         0.0953,         0.0934,         0.0940,        11.9196,        10.5162
   3091,         0.0953,         0.0938,         0.0941,        12.2396,        10.8454
   3092,         0.0953,         0.0938,         0.0942,        13.3079,        11.1979
   3093,         0.0953,         0.0939,         0.0943,        13.7321,        11.7487
   3094,         0.0953,         0.0939,         0.0943,        13.8850,        12.0354
   3095,         0.0953,         0.0936,         0.0941,        13.9263,        12.1496
   3096,         0.0953,         0.0935,         0.0940,        14.6192,        12.4588
   3097,         0.0953,         0.0936,         0.0941,        15.0529,        12.9125
   3098,         0.0953,         0.0935,         0.0940,        15.0258,        13.1833
   3099,         0.0953,         0.0937,         0.0941,        15.2033,        13.3871
   3100,         0.0953,         0.0934,         0.0940,        15.2442,        13.5562
   3101,         0.0953,         0.0932,         0.0939,        14.5583,        13.4333
   3102,         0.0953,         0.0933,         0.0939,        14.5604,        13.3146
   3103,         0.0953,         0.0933,         0.0939,        14.4771,        13.2613
   3104,         0.0953,         0.0933,         0.0939,        14.5221,        13.2300
   3105,         0.0952,         0.0932,         0.0938,        14.8225,        13.3125
   3106,         0.0953,         0.0933,         0.0938,        15.6754,        13.5846
   3107,         0.0953,         0.0936,         0.0940,        15.4621,        13.8750
   3108,         0.0953,         0.0938,         0.0941,        15.9625,        14.0175
   3109,         0.0953,         0.0937,         0.0941,        16.6346,        14.4492
   3110,         0.0953,         0.0938,         0.0942,        16.0396,        14.7083
   3111,         0.0953,         0.0937,         0.0941,        15.6392,        14.6092
   3112,         0.0953,         0.0935,         0.0940,        15.3696,        14.3354
   3113,         0.0952,         0.0933,         0.0939,        16.4242,        14.4712
   3114,         0.0953,         0.0935,         0.0940,        17.3258,        15.0275
   3115,         0.0953,         0.0938,         0.0942,        17.0512,        15.4308
   3116,         0.0953,         0.0939,         0.0943,        16.9104,        15.4083
   3117,         0.0953,         0.0937,         0.0941,        17.2125,        15.4371
   3118,         0.0953,         0.0937,         0.0941,        17.6933,        15.7404
   3119,         0.0953,         0.0936,         0.0941,        18.4554,        16.2133
   3120,         0.0952,         0.0932,         0.0939,        18.2642,        16.7379
   3121,         0.0952,         0.0932,         0.0938,        17.2608,        16.4946
   3122,         0.0952,         0.0931,         0.0938,        16.6475,        16.0162
   3123,         0.0952,         0.0932,         0.0938,        17.0617,        15.8771
   3124,         0.0953,         0.0932,         0.0938,        16.1404,        15.6546
   3125,         0.0953,         0.0932,         0.0938,        15.9346,        15.3133
   3126,         0.0953,         0.0933,         0.0939,        15.9075,        15.1954
   3127,         0.0952,         0.0935,         0.0939,        15.2379,        15.0225
   3128,         0.0952,         0.0935,         0.0940,        14.2775,        14.5021
   3129,         0.0953,         0.0934,         0.0939,        14.1896,        14.0225
   3130,         0.0953,         0.0934,         0.0939,        14.0200,        13.8237
   3131,         0.0953,         0.0936,         0.0940,        14.5908,        13.8354
   3132,         0.0953,         0.0934,         0.0940,        14.7796,        13.9821
   3133,         0.0953,         0.0934,         0.0939,        14.5388,        13.9921
   3134,         0.0953,         0.0933,         0.0939,        14.2463,        13.9208
   3135,         0.0947,         0.0932,         0.0938,        13.7171,        13.7183
   3136,         0.0930,         0.0932,         0.0938,        13.2887,        13.4458
